,movieId,title,genres,imdbId,tmdbId
3014,3083,All About My Mother (Todo Sobre Mi Madre) (1999),Comedy|Drama,185125.0,99.0
3015,3084,Home Page (1999),Documentary,144969.0,159569.0
3016,3085,"Living Dead Girl, The (La Morte Vivante) (1982)",Horror,84357.0,77010.0
3017,3086,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),Comedy,24852.0,25898.0
3018,3087,Scrooged (1988),Comedy,96061.0,9647.0
3019,3088,Harvey (1950),Comedy,42546.0,11787.0
3020,3089,"Bicycle Thief, The (Ladri di biciclette) (1948)",Drama,40522.0,5156.0
3021,3090,Matewan (1987),Drama,93509.0,24276.0
3022,3091,Kagemusha (1980),Drama|War,80979.0,11953.0
3023,3092,Chushingura (1962),Drama,55850.0,44662.0
3024,3093,McCabe & Mrs. Miller (1971),Drama|Western,67411.0,29005.0
3025,3094,Maurice (1987),Drama|Romance,93512.0,26371.0
3026,3095,"Grapes of Wrath, The (1940)",Drama,32551.0,596.0
3027,3096,My Man Godfrey (1957),Comedy,50738.0,52470.0
3028,3097,"Shop Around the Corner, The (1940)",Comedy|Romance,33045.0,20334.0
3029,3098,"Natural, The (1984)",Drama,87781.0,11393.0
3030,3099,Shampoo (1975),Comedy|Romance,73692.0,31121.0
3031,3100,"River Runs Through It, A (1992)",Drama,105265.0,293.0
3032,3101,Fatal Attraction (1987),Thriller,93010.0,10998.0
3033,3102,Jagged Edge (1985),Thriller,89360.0,12235.0
3034,3103,Stanley & Iris (1990),Drama|Romance,100680.0,36094.0
3035,3104,Midnight Run (1988),Action|Adventure|Comedy|Crime,95631.0,9013.0
3036,3105,Awakenings (1990),Drama,99077.0,11005.0
3037,3106,Come See the Paradise (1990),Drama|Romance,99291.0,59820.0
3038,3107,Backdraft (1991),Action|Drama,101393.0,2924.0
3039,3108,"Fisher King, The (1991)",Comedy|Drama|Romance,101889.0,177.0
3040,3109,"River, The (1984)",Drama,88007.0,38557.0
3041,3110,Country (1984),Drama,87091.0,42087.0
3042,3111,Places in the Heart (1984),Drama,87921.0,13681.0
3043,3112,'Night Mother (1986),Drama,90556.0,34760.0
3044,3113,End of Days (1999),Action|Thriller,146675.0,9946.0
3045,3114,Toy Story 2 (1999),Animation|Children's|Comedy,120363.0,863.0
3046,3115,Flawless (1999),Drama,155711.0,31582.0
3047,3116,Miss Julie (1999),Drama,189744.0,125520.0
3048,3117,Ride with the Devil (1999),Drama|Romance|War,134154.0,22267.0
3049,3118,Tumbleweeds (1999),Drama,161023.0,55123.0
3050,3119,Bay of Blood (Reazione a catena) (1971),Horror,67656.0,5486.0
3051,3120,"Distinguished Gentleman, The (1992)",Comedy,104114.0,10411.0
3052,3121,"Hitch-Hiker, The (1953)",Film-Noir,45877.0,41462.0
3053,3122,Santa Fe Trail (1940),Drama|Romance|Western,33021.0,1718.0
3054,3123,Spring Fever USA (a.k.a. Lauderdale) (1989),Comedy,97717.0,28604.0
3055,3124,Agnes Browne (1999),Comedy|Drama,160509.0,15506.0
3056,3125,"End of the Affair, The (1999)",Drama,172396.0,20024.0
3057,3126,"End of the Affair, The (1955)",Drama,48034.0,78256.0
3058,3127,Holy Smoke (1999),Drama,144715.0,13787.0
3059,3128,"Map of the World, A (1999)",Drama,160513.0,54933.0
3060,3129,Sweet and Lowdown (1999),Comedy|Drama,158371.0,9684.0
3061,3130,Bonfire of the Vanities (1990),Comedy,99165.0,9586.0
3062,3131,Broadway Damage (1997),Comedy,118780.0,41638.0
3063,3132,Daddy Long Legs (1919),Comedy,10040.0,70801.0
3064,3133,Go West (1925),Comedy,15863.0,33015.0
3065,3134,"Grand Illusion (Grande illusion, La) (1937)",Drama|War,28950.0,777.0
3066,3135,"Great Santini, The (1979)",Drama,79239.0,21887.0
3067,3136,"James Dean Story, The (1957)",Documentary,50558.0,5652.0
3068,3137,"Sea Wolves, The (1980)",Action|War,81470.0,19664.0
3069,3138,Stealing Home (1988),Drama,96171.0,32331.0
3070,3139,Tarzan the Fearless (1933),Action|Adventure,24645.0,76083.0
3071,3140,"Three Ages, The (1923)",Comedy,14538.0,32628.0
3072,3141,"Two Jakes, The (1990)",Drama,100828.0,32669.0
3073,3142,U2: Rattle and Hum (1988),Documentary|Musical,96328.0,18161.0
3074,3143,Hell in the Pacific (1968),Drama|War,63056.0,31681.0
3075,3144,"Glass Bottom Boat, The (1966)",Comedy|Romance,60463.0,33666.0
3076,3145,"Cradle Will Rock, The (1999)",Drama,150216.0,32274.0
3077,3146,Deuce Bigalow: Male Gigolo (1999),Comedy,205000.0,10402.0
3078,3147,"Green Mile, The (1999)",Drama|Thriller,120689.0,497.0
3079,3148,"Cider House Rules, The (1999)",Drama,124315.0,1715.0
3080,3149,Diamonds (1999),Mystery,167423.0,35118.0
3081,3150,"War Zone, The (1999)",Drama,141974.0,42739.0
3082,3151,"Bat Whispers, The (1930)",Crime|Drama|Mystery,20668.0,26162.0
3083,3152,"Last Picture Show, The (1971)",Drama,67328.0,25188.0
3084,3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,51337.0,15515.0
3085,3154,Blood on the Sun (1945),Drama|War,37547.0,75888.0
3086,3155,Anna and the King (1999),Drama|Romance,166485.0,1439.0
3087,3156,Bicentennial Man (1999),Comedy|Drama|Sci-Fi,182789.0,2277.0
3088,3157,Stuart Little (1999),Children's|Comedy,164912.0,10137.0
3089,3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,162866.0,10387.0
3090,3159,Fantasia 2000 (1999),Animation|Children's|Musical,120910.0,49948.0
3091,3160,Magnolia (1999),Drama,175880.0,334.0
3092,3161,Onegin (1999),Drama,119079.0,30237.0
3093,3162,Simpatico (1999),Comedy|Drama,174204.0,50116.0
3094,3163,Topsy-Turvy (1999),Drama,151568.0,46435.0
3095,3164,"Alley Cats, The (1968)",Drama,64006.0,94260.0
3096,3165,Boiling Point (1993),Action|Drama,106455.0,22213.0
3097,3166,Brenda Starr (1989),Adventure,96978.0,47070.0
3098,3167,Carnal Knowledge (1971),Drama,66892.0,36492.0
3099,3168,Easy Rider (1969),Adventure|Drama,64276.0,624.0
3100,3169,"Falcon and the Snowman, The (1984)",Drama,87231.0,26578.0
3101,3170,Hi-Yo Silver (1940),Western,32590.0,415072.0
3102,3171,Room at the Top (1959),Drama,53226.0,43103.0
3103,3172,Ulysses (Ulisse) (1954),Adventure,47630.0,43194.0
3104,3173,Any Given Sunday (1999),Drama,146838.0,9563.0
3105,3174,Man on the Moon (1999),Comedy|Drama,125664.0,1850.0
3106,3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,177789.0,926.0
3107,3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,134119.0,1213.0
3108,3177,Next Friday (1999),Comedy,195945.0,10471.0
3109,3178,"Hurricane, The (1999)",Drama,174856.0,10400.0
3110,3179,Angela's Ashes (1999),Drama,145653.0,10397.0
3111,3180,Play it to the Bone (1999),Comedy|Drama,196857.0,20761.0
3112,3181,Titus (1999),Drama,120866.0,12524.0
3113,3182,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),Documentary,192335.0,28216.0
3114,3183,"Third Miracle, The (1999)",Drama,174268.0,36773.0
3115,3184,Montana (1998),Action|Comedy|Crime|Drama,119699.0,30814.0
3116,3185,Snow Falling on Cedars (1999),Drama,120834.0,10219.0
3117,3186,"Girl, Interrupted (1999)",Drama,172493.0,3558.0
3118,3187,Trans (1998),Drama,169333.0,104878.0
3119,3188,"Life and Times of Hank Greenberg, The (1998)",Documentary,208261.0,41276.0
3120,3189,My Dog Skip (1999),Comedy,156812.0,17908.0
3121,3190,Supernova (2000),Adventure|Sci-Fi,134983.0,10384.0
3122,3191,"Quarry, The (1998)",Drama,169156.0,125317.0
3123,3192,"Terrorist, The (Malli) (1998)",Drama,169302.0,48233.0
3124,3193,Creature (1999),Documentary,198385.0,581335.0
3125,3194,"Way We Were, The (1973)",Drama,70903.0,10236.0
3126,3195,Tess of the Storm Country (1922),Drama,13662.0,71067.0
3127,3196,Stalag 17 (1953),Drama|War,46359.0,632.0
3128,3197,"Presidio, The (1988)",Action,95897.0,11851.0
3129,3198,Papillon (1973),Drama,70511.0,5924.0
3130,3199,Pal Joey (1957),Comedy|Musical|Romance,50815.0,33734.0
3131,3200,"Last Detail, The (1973)",Comedy|Drama,70290.0,14886.0
3132,3201,Five Easy Pieces (1970),Drama,65724.0,26617.0
3133,3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),Drama,65436.0,11900.0
3134,3203,Dead Calm (1989),Thriller,97162.0,10493.0
3135,3204,"Boys from Brazil, The (1978)",Thriller,77269.0,16241.0
3136,3205,Black Sunday (La Maschera Del Demonio) (1960),Horror,54067.0,27632.0
3137,3206,Against All Odds (1984),Romance,86859.0,22160.0
3138,3207,"Snows of Kilimanjaro, The (1952)",Adventure,45162.0,4460.0
3139,3208,Loaded Weapon 1 (1993),Action|Comedy,107659.0,9644.0
3140,3209,"Loves of Carmen, The (1948)",Drama,40552.0,43455.0
3141,3210,Fast Times at Ridgemont High (1982),Comedy,83929.0,13342.0
3142,3211,"Cry in the Dark, A (1988)",Drama,94924.0,35119.0
3143,3212,Born to Win (1971),Drama,66856.0,21256.0
3144,3213,Batman: Mask of the Phantasm (1993),Animation|Children's,106364.0,14919.0
3145,3214,American Flyers (1985),Drama,88707.0,14040.0
3146,3215,Voyage of the Damned (1976),Drama,75406.0,75641.0
3147,3216,Vampyros Lesbos (Las Vampiras) (1970),Horror,66380.0,17343.0
3148,3217,"Star Is Born, A (1937)",Drama,29606.0,22692.0
3149,3218,Poison (1991),Drama,102687.0,47620.0
3150,3219,Pacific Heights (1990),Thriller,100318.0,2990.0
3151,3220,Night Tide (1961),Drama,55230.0,38775.0
3152,3221,"Draughtsman's Contract, The (1982)",Drama,83851.0,10831.0
3153,3222,Carmen (1984),Drama,87034.0,21193.0
3154,3223,"Zed & Two Noughts, A (1985)",Drama,90366.0,33078.0
3155,3224,Woman in the Dunes (Suna no onna) (1964),Drama,58625.0,16672.0
3156,3225,Down to You (2000),Comedy|Romance,186975.0,10472.0
3157,3226,Hellhounds on My Trail (1999),Documentary,197544.0,123277.0
3158,3227,"Not Love, Just Frenzy (M�s que amor, frenes�) (1996)",Comedy|Drama|Thriller,117131.0,79474.0
3159,3228,Wirey Spindell (1999),Comedy,153866.0,97805.0
3160,3229,Another Man's Poison (1952),Crime|Drama,44364.0,53714.0
3161,3230,"Odessa File, The (1974)",Thriller,71935.0,21489.0
3162,3231,"Saphead, The (1920)",Comedy,11652.0,51392.0
3163,3232,Seven Chances (1925),Comedy,16332.0,32600.0
3164,3233,Smashing Time (1967),Comedy,62281.0,110479.0
3165,3234,Train Ride to Hollywood (1978),Comedy,78412.0,299121.0
3166,3235,Where the Buffalo Roam (1980),Comedy,81748.0,13005.0
3167,3236,Zachariah (1971),Western,68011.0,65134.0
3168,3237,Kestrel's Eye (Falkens �ga) (1998),Documentary,183065.0,121738.0
3169,3238,Eye of the Beholder (1999),Thriller,120662.0,18681.0
3170,3239,Isn't She Great? (2000),Comedy,141399.0,75531.0
3171,3240,"Big Tease, The (1999)",Comedy,156639.0,20468.0
3172,3241,"Cup, The (Ph�rpa) (1999)",Comedy,201840.0,14521.0
3173,3242,Santitos (1997),Comedy,126651.0,46835.0
3174,3243,Encino Man (1992),Comedy,104187.0,10406.0
3175,3244,"Goodbye Girl, The (1977)",Comedy|Romance,76095.0,14741.0
3176,3245,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama,58604.0,32015.0
3177,3246,Malcolm X (1992),Drama,104797.0,1883.0
3178,3247,Sister Act (1992),Comedy|Crime,105417.0,2005.0
3179,3248,Sister Act 2: Back in the Habit (1993),Comedy,108147.0,6279.0
3180,3249,"Hand That Rocks the Cradle, The (1992)",Thriller,104389.0,11087.0
3181,3250,Alive (1993),Drama,106246.0,7305.0
3182,3251,Agnes of God (1985),Drama|Mystery,88683.0,24735.0
3183,3252,Scent of a Woman (1992),Drama,105323.0,9475.0
3184,3253,Wayne's World (1992),Comedy,105793.0,8872.0
3185,3254,Wayne's World 2 (1993),Comedy,108525.0,8873.0
3186,3255,"League of Their Own, A (1992)",Comedy|Drama,104694.0,11287.0
3187,3256,Patriot Games (1992),Action|Thriller,105112.0,9869.0
3188,3257,"Bodyguard, The (1992)",Action|Drama|Romance|Thriller,103855.0,619.0
3189,3258,Death Becomes Her (1992),Comedy,104070.0,9374.0
3190,3259,Far and Away (1992),Drama|Romance,104231.0,11259.0
3191,3260,Howards End (1992),Drama,104454.0,8293.0
3192,3261,Singles (1992),Comedy|Drama|Romance,105415.0,11068.0
3193,3262,Twin Peaks: Fire Walk with Me (1992),Drama|Mystery,105665.0,1923.0
3194,3263,White Men Can't Jump (1992),Comedy,105812.0,10158.0
3195,3264,Buffy the Vampire Slayer (1992),Comedy|Horror,103893.0,10206.0
3196,3265,Hard-Boiled (Lashou shentan) (1992),Action|Crime,104684.0,11782.0
3197,3266,Man Bites Dog (C'est arriv� pr�s de chez vous) (1992),Action|Comedy|Crime|Drama,103905.0,10086.0
3198,3267,"Mariachi, El (1992)",Action|Thriller,104815.0,9367.0
3199,3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy,105477.0,9876.0
3200,3269,Forever Young (1992),Adventure|Romance|Sci-Fi,104291.0,10326.0
3201,3270,"Cutting Edge, The (1992)",Drama,104040.0,16562.0
3202,3271,Of Mice and Men (1992),Drama,105046.0,9609.0
3203,3272,Bad Lieutenant (1992),Crime|Drama,103759.0,12143.0
3204,3273,Scream 3 (2000),Horror|Mystery|Thriller,134084.0,4234.0
3205,3274,Single White Female (1992),Action,105414.0,9605.0
3206,3275,"Boondock Saints, The (1999)",Action|Comedy,144117.0,8374.0
3207,3276,Gun Shy (2000),Comedy,171356.0,29076.0
3208,3277,Beloved/Friend (Amigo/Amado) (1999),Drama,185154.0,80471.0
3209,3278,Gendernauts (1999),Documentary,192069.0,49477.0
3210,3279,Knockout (1999),Action|Adventure,143344.0,121940.0
3211,3280,"Baby, The (1973)",Horror,69754.0,28156.0
3212,3281,"Brandon Teena Story, The (1998)",Documentary,144801.0,113096.0
3213,3282,Different for Girls (1996),Comedy,116102.0,106837.0
3214,3283,Minnie and Moskowitz (1971),Action,67433.0,24349.0
3215,3284,They Might Be Giants (1971),Comedy|Romance,67848.0,27841.0
3216,3285,"Beach, The (2000)",Adventure|Drama,163978.0,1907.0
3217,3286,Snow Day (2000),Comedy,184907.0,15489.0
3218,3287,"Tigger Movie, The (2000)",Animation|Children's,220099.0,15655.0
3219,3288,Cotton Mary (1999),Drama,159373.0,68546.0
3220,3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama,209189.0,36210.0
3221,3290,Soft Toilet Seats (1999),Comedy,171764.0,279444.0
3222,3291,Trois (2000),Thriller,217107.0,77908.0
3223,3292,"Big Combo, The (1955)",Film-Noir,47878.0,22342.0
3224,3293,Conceiving Ada (1997),Drama|Sci-Fi,118882.0,96484.0
3225,3294,Eaten Alive (1976),Horror,74455.0,30062.0
3226,3295,Raining Stones (1993),Drama,107920.0,62463.0
3227,3296,To Sir with Love (1967),Drama,62376.0,25934.0
3228,3297,With Byrd at the South Pole (1930),Documentary,20594.0,101383.0
3229,3298,Boiler Room (2000),Drama,181984.0,14181.0
3230,3299,Hanging Up (2000),Comedy|Drama,162983.0,10385.0
3231,3300,Pitch Black (2000),Action|Sci-Fi,134847.0,2787.0
3232,3301,"Whole Nine Yards, The (2000)",Comedy|Crime,190138.0,2069.0
3233,3302,Beautiful People (1999),Comedy,159272.0,61416.0
3234,3303,Black Tar Heroin: The Dark End of the Street (1999),Documentary,221023.0,79515.0
3235,3304,Blue Collar (1978),Crime|Drama,77248.0,14839.0
3236,3305,Bluebeard (1944),Film-Noir|Horror,36653.0,42186.0
3237,3306,"Circus, The (1928)",Comedy,18773.0,28978.0
3238,3307,City Lights (1931),Comedy|Drama|Romance,21749.0,901.0
3239,3308,"Flamingo Kid, The (1984)",Comedy|Drama,87265.0,25010.0
3240,3309,"Dog's Life, A (1920)",Comedy,9018.0,36208.0
3241,3310,"Kid, The (1921)",Action,12349.0,10098.0
3242,3311,"Man from Laramie, The (1955)",Western,48342.0,18264.0
3243,3312,"McCullochs, The (1975)",Drama,73902.0,291861.0
3244,3313,Class Reunion (1982),Comedy,84395.0,33374.0
3245,3314,"Big Trees, The (1952)",Action|Drama,44420.0,43368.0
3246,3315,Happy Go Lovely (1951),Musical,43618.0,127602.0
3247,3316,Reindeer Games (2000),Action|Thriller,184858.0,2155.0
3248,3317,Wonder Boys (2000),Comedy|Drama,185014.0,11004.0
3249,3318,Deterrence (1998),Thriller,158583.0,25212.0
3250,3319,Judy Berlin (1999),Drama,181618.0,36048.0
3251,3320,Mifune (Mifunes sidste sang) (1999),Comedy|Romance,164756.0,139.0
3252,3321,"Waiting Game, The (2000)",Comedy,235872.0,210307.0
3253,3322,3 Strikes (2000),Comedy,199290.0,47816.0
3254,3323,Chain of Fools (2000),Comedy|Crime,194368.0,20682.0
3255,3324,Drowning Mona (2000),Comedy,186045.0,25166.0
3256,3325,"Next Best Thing, The (2000)",Comedy|Drama,156841.0,1831.0
3257,3326,What Planet Are You From? (2000),Comedy|Sci-Fi,181151.0,10416.0
3258,3327,Beyond the Mat (2000),Documentary,218043.0,14271.0
3259,3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,165798.0,4816.0
3260,3329,"Year My Voice Broke, The (1987)",Drama,94347.0,19958.0
3261,3330,Splendor in the Grass (1961),Drama,55471.0,28569.0
3262,3331,My Tutor (1983),Drama,85980.0,2193.0
3263,3332,"Legend of Lobo, The (1962)",Adventure|Children's,56173.0,64871.0
3264,3333,"Killing of Sister George, The (1968)",Drama,63185.0,54575.0
3265,3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,40506.0,11016.0
3266,3335,Jail Bait (1954),Crime|Drama,47127.0,23020.0
3267,3336,It Happened Here (1961),Drama,55024.0,54195.0
3268,3337,I'll Never Forget What's 'is Name (1967),Comedy|Drama,61801.0,139058.0
3269,3338,For All Mankind (1989),Documentary,97372.0,20423.0
3270,3339,Cross of Iron (1977),War,74695.0,10839.0
3271,3340,Bride of the Monster (1956),Horror|Sci-Fi,47898.0,36489.0
3272,3341,Born Yesterday (1950),Comedy,42276.0,24481.0
3273,3342,Birdy (1984),Drama|War,86969.0,11296.0
3274,3343,And God Created Woman (1988),Comedy|Drama|Romance,92559.0,61651.0
3275,3344,Blood Feast (1963),Horror,56875.0,28172.0
3276,3345,"Charlie, the Lonesome Cougar (1967)",Adventure|Children's,62793.0,57855.0
3277,3346,Color Me Blood Red (1965),Horror,59044.0,28180.0
3278,3347,Never Cry Wolf (1983),Drama,86005.0,14280.0
3279,3348,"Night Visitor, The (1970)",Crime|Thriller,66141.0,72086.0
3280,3349,"Perils of Pauline, The (1947)",Comedy,39698.0,149687.0
3281,3350,"Raisin in the Sun, A (1961)",Drama,55353.0,29478.0
3282,3351,Two Thousand Maniacs! (1964),Horror,58694.0,28177.0
3283,3352,Brown's Requiem (1998),Drama,171135.0,64166.0
3284,3353,"Closer You Get, The (2000)",Comedy|Romance,218112.0,73642.0
3285,3354,Mission to Mars (2000),Sci-Fi,183523.0,2067.0
3286,3355,"Ninth Gate, The (2000)",Thriller,142688.0,622.0
3287,3356,Condo Painting (2000),Documentary,154352.0,110666.0
3288,3357,East-West (Est-ouest) (1999),Drama|Romance,181530.0,28463.0
3289,3358,Defending Your Life (1991),Comedy|Romance,101698.0,12186.0
3290,3359,Breaking Away (1979),Drama,78902.0,20283.0
3291,3360,Hoosiers (1986),Drama,91217.0,5693.0
3292,3361,Bull Durham (1988),Comedy,94812.0,287.0
3293,3362,Dog Day Afternoon (1975),Comedy|Crime|Drama,72890.0,968.0
3294,3363,American Graffiti (1973),Comedy|Drama,69704.0,838.0
3295,3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir,42208.0,16958.0
3296,3365,"Searchers, The (1956)",Western,49730.0,3114.0
3297,3366,Where Eagles Dare (1969),Action|Adventure|War,,
3298,3367,"Devil's Brigade, The (1968)",War,62886.0,31938.0
3299,3368,"Big Country, The (1958)",Romance|Western,51411.0,12501.0
3300,3369,Any Number Can Win (M�lodie en sous-sol ) (1963),Crime,57344.0,22650.0
3301,3370,Betrayed (1988),Drama|Thriller,94731.0,31618.0
3302,3371,Bound for Glory (1976),Drama,74235.0,42232.0
3303,3372,"Bridge at Remagen, The (1969)",Action|War,64110.0,15873.0
3304,3373,Buck and the Preacher (1972),Western,68323.0,26928.0
3305,3374,Daughters of the Dust (1992),Drama,104057.0,68427.0
3306,3375,Destination Moon (1950),Sci-Fi,42393.0,25392.0
3307,3376,"Fantastic Night, The (La Nuit Fantastique) (1949)",Romance,41705.0,67455.0
3308,3377,Hangmen Also Die (1943),Drama|War,35966.0,22178.0
3309,3378,"Ogre, The (Der Unhold) (1996)",Drama,118043.0,48213.0
3310,3379,On the Beach (1959),Drama,53137.0,35412.0
3311,3380,Railroaded! (1947),Film-Noir,39748.0,43463.0
3312,3381,Slaves to the Underground (1997),Comedy|Drama,117664.0,59939.0
3313,3382,Song of Freedom (1936),Drama,28282.0,159727.0
3314,3383,Big Fella (1937),Drama|Musical,28629.0,244151.0
3315,3384,"Taking of Pelham One Two Three, The (1974)",Action,72251.0,8333.0
3316,3385,Volunteers (1985),Comedy,90274.0,19259.0
3317,3386,JFK (1991),Drama|Mystery,102138.0,820.0
3318,3387,Who's Harry Crumb? (1989),Comedy,98645.0,11718.0
3319,3388,Harry and the Hendersons (1987),Comedy,93148.0,8989.0
3320,3389,Let's Get Harry (1986),Action|Adventure,91400.0,32031.0
3321,3390,Shanghai Surprise (1986),Adventure,91934.0,58048.0
3322,3391,Who's That Girl? (1987),Comedy,94321.0,26827.0
3323,3392,She-Devil (1989),Comedy,98309.0,11157.0
3324,3393,Date with an Angel (1987),Comedy|Fantasy,92834.0,28370.0
3325,3394,Blind Date (1987),Comedy|Romance,92666.0,918.0
3326,3395,Nadine (1987),Comedy,93596.0,61178.0
3327,3396,"Muppet Movie, The (1979)",Children's|Comedy,79588.0,11176.0
3328,3397,"Great Muppet Caper, The (1981)",Children's|Comedy,82474.0,14900.0
3329,3398,"Muppets Take Manhattan, The (1984)",Children's|Comedy,87755.0,11899.0
3330,3399,Sesame Street Presents Follow That Bird (1985),Children's|Comedy,89994.0,36536.0
3331,3400,We're Back! A Dinosaur's Story (1993),Animation|Children's,108526.0,18890.0
3332,3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi,88760.0,19736.0
3333,3402,Turtle Diary (1985),Drama,90219.0,123047.0
3334,3403,Raise the Titanic (1980),Drama|Thriller,81400.0,24575.0
3335,3404,Titanic (1953),Action|Drama,46435.0,16535.0
3336,3405,"Night to Remember, A (1958)",Action|Drama,51994.0,10971.0
3337,3406,Captain Horatio Hornblower (1951),Action|Adventure|War,43379.0,23928.0
3338,3407,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)",Comedy|Drama,201538.0,31336.0
3339,3408,Erin Brockovich (2000),Drama,195685.0,462.0
3340,3409,Final Destination (2000),Drama|Thriller,195714.0,9532.0
3341,3410,Soft Fruit (1999),Comedy|Drama,180181.0,117259.0
3342,3411,Babymother (1998),Drama,168475.0,78231.0
3343,3412,"Bear, The (1988)",Adventure,95800.0,2383.0
3344,3413,Impact (1949),Crime|Drama,41503.0,25503.0
3345,3414,Love Is a Many-Splendored Thing (1955),Romance,48316.0,53879.0
3346,3415,"Mirror, The (Zerkalo) (1975)",Drama,72443.0,1396.0
3347,3416,"Trial, The (Le Proc�s) (1963)",Drama,,
3348,3417,"Crimson Pirate, The (1952)",Adventure|Comedy|Sci-Fi,44517.0,11570.0
3349,3418,Thelma & Louise (1991),Action|Drama,103074.0,1541.0
3350,3419,Something for Everyone (1970),Comedy|Crime,66392.0,150043.0
3351,3420,...And Justice for All (1979),Drama|Thriller,78718.0,17443.0
3352,3421,Animal House (1978),Comedy,77975.0,8469.0
3353,3422,She's Gotta Have It (1986),Comedy|Romance,91939.0,27995.0
3354,3423,School Daze (1988),Drama,96054.0,36739.0
3355,3424,Do the Right Thing (1989),Comedy|Drama,97216.0,925.0
3356,3425,Mo' Better Blues (1990),Drama,100168.0,41823.0
3357,3426,Jungle Fever (1991),Drama|Romance,102175.0,1713.0
3358,3427,Coogan's Bluff (1968),Crime,62824.0,26170.0
3359,3428,"Champ, The (1979)",Drama,78950.0,30547.0
3360,3429,Creature Comforts (1990),Animation|Comedy,99317.0,54825.0
3361,3430,Death Wish (1974),Action|Drama,71402.0,13939.0
3362,3431,Death Wish II (1982),Action|Drama,82250.0,14373.0
3363,3432,Death Wish 3 (1985),Action|Drama,89003.0,24873.0
3364,3433,Death Wish 4: The Crackdown (1987),Action|Drama,92857.0,26263.0
3365,3434,Death Wish V: The Face of Death (1994),Action|Drama,109578.0,34746.0
3366,3435,Double Indemnity (1944),Crime|Film-Noir,36775.0,996.0
3367,3436,Dying Young (1991),Drama|Romance,101787.0,9079.0
3368,3437,Cool as Ice (1991),Drama,101615.0,1496.0
3369,3438,Teenage Mutant Ninja Turtles (1990),Action|Children's|Fantasy,100758.0,1498.0
3370,3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children's|Fantasy,103060.0,1497.0
3371,3440,Teenage Mutant Ninja Turtles III (1993),Action|Children's|Fantasy,108308.0,1499.0
3372,3441,Red Dawn (1984),Action|War,87985.0,1880.0
3373,3442,Band of the Hand (1986),Action,90693.0,33762.0
3374,3443,Born American (1986),Action|Drama|Thriller,91313.0,103960.0
3375,3444,Bloodsport (1988),Action,92675.0,11690.0
3376,3445,Eyes of Laura Mars (1978),Mystery|Thriller,77530.0,29143.0
3377,3446,Funny Bones (1995),Comedy,113133.0,35292.0
3378,3447,"Good Earth, The (1937)",Drama,28944.0,36652.0
3379,3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War,93105.0,801.0
3380,3449,"Good Mother, The (1988)",Drama,95238.0,104301.0
3381,3450,Grumpy Old Men (1993),Comedy,107050.0,11520.0
3382,3451,Guess Who's Coming to Dinner (1967),Comedy|Drama,61735.0,1879.0
3383,3452,Romeo Must Die (2000),Action|Romance,165929.0,2085.0
3384,3453,Here on Earth (2000),Drama|Romance,195778.0,13539.0
3385,3454,Whatever It Takes (2000),Comedy|Romance,202402.0,16222.0
3386,3455,Buddy Boy (1999),Drama|Thriller,146516.0,109479.0
3387,3456,"Color of Paradise, The (Rang-e Khoda) (1999)",Drama,191043.0,17078.0
3388,3457,Waking the Dead (1999),Drama,127349.0,37722.0
3389,3458,Blood and Sand (Sangre y Arena) (1989),Drama|Romance,98251.0,75892.0
3390,3459,Gothic (1986),Drama|Horror,91142.0,33516.0
3391,3460,Hillbillys in a Haunted House (1967),Comedy,61765.0,99008.0
3392,3461,Lord of the Flies (1963),Adventure|Drama|Thriller,57261.0,9960.0
3393,3462,Modern Times (1936),Comedy,27977.0,3082.0
3394,3463,Last Resort (1994),Comedy,110629.0,49338.0
3395,3464,Solar Crisis (1993),Sci-Fi|Thriller,,
3396,3465,That's Life! (1986),Drama,92079.0,52961.0
3397,3466,Heart and Souls (1993),Comedy|Fantasy,107091.0,12187.0
3398,3467,Hud (1963),Drama|Western,57163.0,24748.0
3399,3468,"Hustler, The (1961)",Drama,54997.0,990.0
3400,3469,Inherit the Wind (1960),Drama,53946.0,1908.0
3401,3470,Dersu Uzala (1974),Adventure|Drama,71411.0,9764.0
3402,3471,Close Encounters of the Third Kind (1977),Drama|Sci-Fi,75860.0,840.0
